LOC,LOC_TOUCHED,AVC,ALA,ACSS,AGE,AOC,NFIX,FIX,WMC,DIT,CBO,RFC,LCOM,NF,ENTROPY,NSMELLS,NR,NAUTH,CHURN,MAX_CHURN,Bugginess
12,0,0.0,0.0,0.0,65,65,1,0,2,1,0,1,1,0,0.0,0,1,1,97,97,0
107,0,0.0,0.0,0.0,185,17,8,0,12,6,10,15,4,0,0.0,0,16,7,598,322,0
182,0,0.0,0.0,0.0,71,37,4,0,54,1,37,74,24,0,0.0,0,4,3,48,25,0
212,0,0.0,0.0,0.0,185,22,23,0,5,5,30,24,4,0,0.0,0,36,8,1349,493,0
39,0,0.0,0.0,0.0,101,101,1,0,5,2,6,14,0,0,0.0,0,1,1,83,83,0
36,0,0.0,0.0,0.0,70,70,2,0,6,1,1,0,3,0,0.0,0,2,1,72,54,0
73,0,0.0,0.0,0.0,64,61,1,0,7,1,9,25,1,0,0.0,0,2,2,132,128,0
204,0,0.0,0.0,0.0,185,17,39,0,52,1,47,87,25,0,0.0,0,42,9,1058,270,0
56,0,0.0,0.0,0.0,95,65,7,0,15,4,11,0,91,0,0.0,0,7,2,389,234,1
17,0,0.0,0.0,0.0,108,108,1,0,4,3,6,0,2,0,0.0,0,1,1,57,57,0
140,0,0.0,0.0,0.0,157,54,15,0,2,2,20,8,1,0,0.0,0,17,5,865,185,0
17,0,0.0,0.0,0.0,58,58,1,0,4,2,3,0,2,0,0.0,0,1,1,51,51,0
32,0,0.0,0.0,0.0,95,70,4,0,11,1,4,0,55,0,0.0,0,5,2,195,69,0
13,0,0.0,0.0,0.0,185,96,2,0,2,3,5,2,0,0,0.0,0,3,2,60,46,0
3,0,0.0,0.0,0.0,145,65,3,0,0,2,1,0,0,0,0.0,0,4,2,87,54,0
80,0,0.0,0.0,0.0,58,54,2,0,22,3,13,17,0,0,0.0,0,2,1,154,150,0
21,0,0.0,0.0,0.0,97,97,0,0,5,2,7,0,6,0,0.0,0,1,1,66,66,0
138,0,0.0,0.0,0.0,24,22,3,0,38,3,12,29,4,0,0.0,0,3,2,267,155,0
117,0,0.0,0.0,0.0,185,57,10,0,38,1,22,41,4,0,0.0,0,15,4,451,138,0
200,32,24.0,28.0,3.0,185,3,15,1,45,3,31,66,85,3,0.0,0,16,6,605,214,0
46,0,0.0,0.0,0.0,185,71,7,0,11,2,8,21,0,0,0.0,0,7,3,138,90,0
358,96,-6.0,21.0,7.5,185,3,63,2,81,4,38,108,103,11,0.2006,0,70,8,4156,643,0
44,0,0.0,0.0,0.0,146,71,8,0,11,2,17,30,1,0,0.0,0,13,4,213,112,0
54,0,0.0,0.0,0.0,71,71,1,0,15,3,13,4,37,0,0.0,0,1,1,153,153,0
609,0,0.0,0.0,0.0,185,23,31,0,208,1,63,179,81,0,0.0,0,37,7,2413,755,1
87,0,0.0,0.0,0.0,158,54,7,0,11,1,20,42,0,0,0.0,0,9,2,292,209,0
212,0,0.0,0.0,0.0,150,16,8,0,85,1,13,67,45,0,0.0,0,13,4,648,346,0
78,0,0.0,0.0,0.0,95,52,8,0,16,3,27,32,0,0,0.0,0,9,3,298,159,0
62,0,0.0,0.0,0.0,95,70,5,0,17,4,14,3,122,0,0.0,0,5,2,199,119,0
82,0,0.0,0.0,0.0,104,95,4,0,19,1,3,20,1,0,0.0,0,5,2,229,140,0
246,0,0.0,0.0,0.0,150,54,18,0,26,4,24,36,0,0,0.0,0,26,5,1520,365,0
304,0,0.0,0.0,0.0,185,60,9,0,96,5,47,60,1158,0,0.0,0,11,4,1010,416,0
59,0,0.0,0.0,0.0,145,65,16,0,15,2,14,24,0,0,0.0,0,16,5,660,266,0
44,0,0.0,0.0,0.0,185,104,7,0,10,1,15,14,0,0,0.0,0,7,2,147,89,0
48,0,0.0,0.0,0.0,145,65,7,0,15,3,7,1,68,0,0.0,0,7,3,341,218,0
46,0,0.0,0.0,0.0,185,61,8,0,6,4,8,9,4,0,0.0,0,13,6,135,87,0
20,0,0.0,0.0,0.0,145,17,17,0,18,1,23,0,153,0,0.0,0,17,4,1192,598,0
96,0,0.0,0.0,0.0,185,15,30,0,15,4,26,14,9,0,0.0,0,39,7,469,216,0
23,0,0.0,0.0,0.0,185,73,6,0,7,3,8,3,2,0,0.0,0,8,5,154,66,0
61,0,0.0,0.0,0.0,71,71,1,0,5,3,21,18,0,0,0.0,0,1,1,159,159,1
8,0,0.0,0.0,0.0,65,65,1,0,1,1,0,1,0,0,0.0,0,1,1,57,57,0
57,0,0.0,0.0,0.0,185,87,13,0,23,1,17,22,0,0,0.0,0,15,5,233,123,0
90,0,0.0,0.0,0.0,150,125,1,0,20,1,5,9,100,0,0.0,0,3,3,180,154,0
57,0,0.0,0.0,0.0,53,53,3,0,15,1,3,3,3,0,0.0,0,3,2,115,98,0
25,0,0.0,0.0,0.0,132,132,1,0,4,2,5,1,0,0,0.0,0,1,1,72,72,0
14,3,1.0,2.0,11.0,155,3,9,1,12,1,5,0,66,11,0.0,0,10,5,383,228,0
223,0,0.0,0.0,0.0,185,17,13,0,49,2,22,67,17,0,0.0,0,14,3,568,310,0
22,0,0.0,0.0,0.0,185,70,11,0,4,1,2,0,4,0,0.0,0,11,3,117,43,0
7,0,0.0,0.0,0.0,145,65,9,0,5,1,12,0,10,0,0.0,0,9,3,405,198,0
38,0,0.0,0.0,0.0,101,58,2,0,10,2,3,0,35,0,0.0,0,2,1,81,79,0
11,0,0.0,0.0,0.0,155,52,4,0,2,2,6,4,0,0,0.0,0,5,3,73,41,0
27,0,0.0,0.0,0.0,185,119,4,0,10,2,7,6,0,0,0.0,0,4,2,104,86,0
100,0,0.0,0.0,0.0,185,52,26,0,4,4,18,9,0,0,0.0,0,36,7,410,165,0
59,0,0.0,0.0,0.0,145,65,5,0,16,2,5,0,104,0,0.0,0,5,4,407,270,0
156,0,0.0,0.0,0.0,185,40,34,0,38,3,34,39,0,0,0.0,0,39,5,1008,244,0
103,0,0.0,0.0,0.0,185,59,10,0,21,1,8,34,33,0,0.0,0,12,4,377,200,0
22,0,0.0,0.0,0.0,72,72,1,0,8,1,4,7,3,0,0.0,0,1,1,6,6,0
48,0,0.0,0.0,0.0,71,71,2,0,19,2,15,34,3,0,0.0,0,2,2,151,127,0
47,0,0.0,0.0,0.0,98,72,2,0,8,5,8,7,28,0,0.0,0,2,2,123,109,0
11,0,0.0,0.0,0.0,185,96,2,0,3,4,5,0,1,0,0.0,0,6,3,80,50,0
95,0,0.0,0.0,0.0,145,65,11,0,26,2,8,0,301,0,0.0,0,11,5,586,354,0
13,0,0.0,0.0,0.0,144,144,1,0,4,1,3,2,0,0,0.0,0,1,1,36,36,0
134,0,0.0,0.0,0.0,155,97,4,0,39,1,12,20,227,0,0.0,0,5,2,244,216,0
46,0,0.0,0.0,0.0,185,104,8,0,11,2,9,16,28,0,0.0,0,8,3,193,73,0
34,0,0.0,0.0,0.0,64,57,2,0,8,1,3,2,15,0,0.0,0,2,1,72,63,0
60,0,0.0,0.0,0.0,185,71,4,0,19,1,2,6,57,0,0.0,0,6,3,162,110,0
162,0,0.0,0.0,0.0,141,51,5,0,43,1,11,59,0,0,0.0,0,7,2,394,196,0
439,0,0.0,0.0,0.0,185,52,32,0,6,7,39,33,0,0,0.0,0,42,7,2100,711,0
79,0,0.0,0.0,0.0,185,143,2,0,27,2,10,17,47,0,0.0,0,3,2,151,145,0
21,0,0.0,0.0,0.0,185,70,5,0,7,2,8,2,6,0,0.0,0,5,2,78,65,0
39,0,0.0,0.0,0.0,119,65,5,0,13,2,12,1,28,0,0.0,0,6,1,331,200,1
191,0,0.0,0.0,0.0,185,71,14,0,50,3,24,41,0,0,0.0,0,18,4,618,280,0
402,0,0.0,0.0,0.0,185,52,29,0,5,6,29,18,0,0,0.0,0,37,7,1523,506,0
42,0,0.0,0.0,0.0,145,61,12,0,11,1,5,12,15,0,0.0,0,13,4,655,160,0
33,0,0.0,0.0,0.0,185,102,2,0,13,1,1,2,2,0,0.0,0,5,3,78,72,0
177,0,0.0,0.0,0.0,185,74,12,0,4,2,20,16,1,0,0.0,0,21,5,574,263,0
45,0,0.0,0.0,0.0,155,48,8,0,12,2,13,8,66,0,0.0,0,10,4,196,131,0
49,0,0.0,0.0,0.0,58,27,2,0,2,4,16,7,0,0,0.0,0,2,1,115,113,0
27,0,0.0,0.0,0.0,71,71,1,0,7,4,9,2,6,0,0.0,0,1,1,77,77,0
153,0,0.0,0.0,0.0,185,52,18,0,1,4,17,9,0,0,0.0,0,24,5,972,211,0
79,0,0.0,0.0,0.0,155,77,4,0,24,1,17,5,204,0,0.0,0,8,3,213,120,0
114,0,0.0,0.0,0.0,146,52,15,0,31,3,28,49,3,0,0.0,0,18,5,947,411,0
58,0,0.0,0.0,0.0,98,72,2,0,9,3,7,8,28,0,0.0,0,2,2,96,77,0
10,0,0.0,0.0,0.0,145,65,5,0,2,1,1,0,0,0,0.0,0,7,3,234,92,0
66,0,0.0,0.0,0.0,185,57,11,0,18,3,11,15,0,0,0.0,0,12,5,315,143,0
11,0,0.0,0.0,0.0,158,158,1,0,0,1,0,0,0,0,0.0,0,1,1,41,41,0
15,0,0.0,0.0,0.0,142,15,2,0,3,6,7,4,3,0,0.0,0,4,2,55,49,0
100,0,0.0,0.0,0.0,185,52,17,0,1,2,20,11,0,0,0.0,0,21,6,368,133,0
42,0,0.0,0.0,0.0,145,65,3,0,14,2,2,1,35,0,0.0,0,3,2,267,178,0
33,0,0.0,0.0,0.0,185,16,4,0,10,3,7,7,1,0,0.0,0,4,2,96,50,0
79,8,8.0,8.0,2.0,185,3,15,1,17,3,20,24,16,2,0.0,0,18,7,605,223,0
23,0,0.0,0.0,0.0,185,108,4,0,7,3,8,3,2,0,0.0,0,5,3,106,59,0
150,0,0.0,0.0,0.0,185,22,20,0,4,3,26,18,1,0,0.0,0,30,8,923,262,0
32,0,0.0,0.0,0.0,119,65,2,0,8,2,12,0,22,0,0.0,0,3,1,252,182,0
17,0,0.0,0.0,0.0,108,108,1,0,4,3,6,0,2,0,0.0,0,1,1,58,58,0
20,0,0.0,0.0,0.0,145,17,22,0,18,1,26,0,153,0,0.0,0,22,6,1217,423,0
51,0,0.0,0.0,0.0,104,58,3,0,15,2,7,14,36,0,0.0,0,3,2,87,61,0
50,0,0.0,0.0,0.0,139,96,2,0,1,4,8,2,0,0,0.0,0,5,2,111,101,0
15,0,0.0,0.0,0.0,128,72,1,0,1,2,6,0,0,0,0.0,0,7,3,147,52,0
60,0,0.0,0.0,0.0,185,144,4,0,8,7,7,10,8,0,0.0,0,5,2,134,111,0
26,0,0.0,0.0,0.0,136,71,6,0,5,2,6,12,0,0,0.0,0,6,2,103,53,0
131,0,0.0,0.0,0.0,185,17,30,0,19,3,20,32,153,0,0.0,0,33,7,853,161,0
150,0,0.0,0.0,0.0,185,70,14,0,5,3,25,29,1,0,0.0,0,19,5,514,219,0
37,0,0.0,0.0,0.0,145,65,9,0,9,2,6,2,22,0,0.0,0,9,2,881,252,0
28,0,0.0,0.0,0.0,138,96,2,0,7,2,12,12,4,0,0.0,0,3,2,81,75,0
8,0,0.0,0.0,0.0,128,128,0,0,1,1,0,0,0,0,0.0,0,1,1,34,34,0
6,0,0.0,0.0,0.0,105,96,2,0,1,4,2,1,0,0,0.0,0,2,2,29,22,0
27,0,0.0,0.0,0.0,185,108,4,0,7,4,9,2,6,0,0.0,0,5,3,91,69,0
41,0,0.0,0.0,0.0,98,98,1,0,6,5,7,5,15,0,0.0,0,1,1,90,90,0
20,0,0.0,0.0,0.0,185,140,3,0,7,1,3,7,3,0,0.0,0,3,2,91,54,0
70,0,0.0,0.0,0.0,118,76,3,0,24,1,2,25,10,0,0.0,0,3,1,158,126,0
34,0,0.0,0.0,0.0,70,70,2,0,1,1,2,0,0,0,0.0,0,2,1,70,52,0
3,0,0.0,0.0,0.0,185,110,4,0,0,4,2,0,0,0,0.0,0,4,2,35,31,0
23,0,0.0,0.0,0.0,185,70,11,0,6,7,12,11,3,0,0.0,0,16,6,444,151,0
300,30,10.0,12.5,7.5,185,3,49,2,81,2,42,132,132,11,1.0,0,56,8,1386,411,1
106,0,0.0,0.0,0.0,185,22,20,0,31,3,23,29,210,0,0.0,0,25,7,546,178,1
60,0,0.0,0.0,0.0,185,22,17,0,18,3,14,23,91,0,0.0,0,18,6,296,102,0
56,0,0.0,0.0,0.0,70,69,3,0,13,2,3,5,4,0,0.0,0,3,1,91,64,0
17,0,0.0,0.0,0.0,108,108,1,0,4,3,6,0,2,0,0.0,0,1,1,58,58,0
45,0,0.0,0.0,0.0,72,71,6,0,19,2,14,33,3,0,0.0,0,6,2,184,78,0
8,0,0.0,0.0,0.0,119,119,1,0,1,1,0,0,0,0,0.0,0,1,1,35,35,0
80,0,0.0,0.0,0.0,70,37,5,0,16,2,6,11,2,0,0.0,0,5,3,173,99,0
458,11,5.0,8.0,3.0,71,2,3,1,117,2,29,115,184,3,0.0,0,3,3,736,719,0
286,0,0.0,0.0,0.0,157,73,10,0,8,2,26,18,0,0,0.0,0,14,4,531,271,0
14,0,0.0,0.0,0.0,145,65,15,0,1,1,0,0,0,0,0.0,0,18,3,690,244,0
133,0,0.0,0.0,0.0,70,64,5,0,18,1,24,35,0,0,0.0,0,5,1,342,136,0
113,0,0.0,0.0,0.0,185,29,15,0,25,3,23,35,151,0,0.0,0,19,8,1105,532,0
41,0,0.0,0.0,0.0,136,54,3,0,9,1,6,22,0,0,0.0,0,3,2,105,103,0
61,0,0.0,0.0,0.0,145,23,18,0,16,2,20,31,0,0,0.0,0,19,4,447,163,0
58,0,0.0,0.0,0.0,96,78,1,0,4,5,15,8,1,0,0.0,0,2,2,130,126,0
3,0,0.0,0.0,0.0,155,121,1,0,1,1,1,0,0,0,0.0,0,2,1,28,26,0
11,0,0.0,0.0,0.0,144,141,3,0,1,4,5,3,0,0,0.0,0,3,2,83,44,0
3,0,0.0,0.0,0.0,185,145,3,0,0,4,2,0,0,0,0.0,0,3,2,31,29,0
63,0,0.0,0.0,0.0,145,65,4,0,17,2,4,0,120,0,0.0,0,4,2,417,242,0
35,0,0.0,0.0,0.0,65,65,1,0,14,2,2,0,12,0,0.0,0,1,1,168,168,0
89,0,0.0,0.0,0.0,104,101,3,0,6,2,9,11,0,0,0.0,0,3,2,207,110,0
34,0,0.0,0.0,0.0,104,101,3,0,10,2,7,0,20,0,0.0,0,3,2,116,87,0
59,0,0.0,0.0,0.0,71,70,4,0,11,7,20,24,4,0,0.0,0,4,2,179,121,0
60,0,0.0,0.0,0.0,133,39,4,0,19,2,7,12,6,0,0.0,0,4,1,570,228,0
21,0,0.0,0.0,0.0,108,37,2,0,5,3,7,0,6,0,0.0,0,2,1,65,57,0
29,0,0.0,0.0,0.0,185,95,6,0,8,2,18,7,0,0,0.0,0,6,2,126,83,0
43,0,0.0,0.0,0.0,145,65,6,0,13,2,9,18,6,0,0.0,0,9,3,425,220,0
104,28,4.0,16.0,11.0,155,3,17,1,23,2,20,28,153,11,0.0,0,19,5,378,199,0
425,0,0.0,0.0,0.0,146,70,13,0,102,1,31,73,0,0,0.0,0,14,4,1125,539,1
72,6,4.0,5.0,10.0,140,1,3,1,15,1,1,17,48,10,0.0,0,5,1,207,132,0
54,0,0.0,0.0,0.0,53,47,2,0,1,4,13,7,0,0,0.0,0,2,2,112,111,0
3,0,0.0,0.0,0.0,185,108,5,0,0,4,3,0,0,0,0.0,0,5,2,41,32,0
39,0,0.0,0.0,0.0,185,15,25,0,7,5,21,23,0,0,0.0,0,31,5,260,90,0
70,0,0.0,0.0,0.0,119,29,9,0,17,1,11,31,1,0,0.0,0,9,2,528,252,0
17,0,0.0,0.0,0.0,145,65,9,0,4,5,3,0,2,0,0.0,0,10,2,273,98,0
145,0,0.0,0.0,0.0,150,71,14,0,14,2,26,29,21,0,0.0,0,20,6,626,439,0
18,0,0.0,0.0,0.0,145,65,7,0,6,1,2,2,0,0,0.0,0,9,4,212,108,0
73,0,0.0,0.0,0.0,185,105,5,0,11,2,7,19,1,0,0.0,0,5,3,136,78,0
93,0,0.0,0.0,0.0,101,50,5,0,8,4,9,18,4,0,0.0,0,6,2,347,119,0
33,0,0.0,0.0,0.0,145,65,8,0,8,3,8,0,26,0,0.0,0,8,3,432,230,0
110,0,0.0,0.0,0.0,104,54,4,0,11,2,14,17,6,0,0.0,0,5,3,271,233,0
49,0,0.0,0.0,0.0,145,65,8,0,13,3,7,0,66,0,0.0,0,9,4,396,212,0
65,0,0.0,0.0,0.0,70,37,4,0,16,4,2,7,1,0,0.0,0,4,3,133,79,0
245,0,0.0,0.0,0.0,185,52,17,0,12,6,28,15,6,0,0.0,0,29,7,2254,871,0
66,0,0.0,0.0,0.0,158,27,7,0,20,1,6,7,73,0,0.0,0,9,4,503,136,0
170,0,0.0,0.0,0.0,185,52,19,0,9,3,28,14,1,0,0.0,0,29,7,597,334,0
166,0,0.0,0.0,0.0,73,58,3,0,34,1,8,49,10,0,0.0,0,3,1,340,194,0
32,0,0.0,0.0,0.0,145,65,8,0,9,3,8,0,22,0,0.0,0,10,5,359,194,0
15,0,0.0,0.0,0.0,145,58,14,0,13,1,22,0,78,0,0.0,0,15,3,807,404,0
55,0,0.0,0.0,0.0,54,53,3,0,2,2,19,10,0,0,0.0,0,3,2,270,175,0
115,198,98.0,98.5,5.5,1,0,2,2,9,4,8,16,6,10,0.0815,0,2,2,198,196,0
161,0,0.0,0.0,0.0,70,57,13,0,23,1,11,26,0,0,0.0,0,13,2,466,131,0
66,0,0.0,0.0,0.0,185,61,9,0,19,3,12,5,135,0,0.0,0,9,3,291,139,0
69,0,0.0,0.0,0.0,183,47,5,0,5,4,5,3,0,0,0.0,0,7,6,289,140,0
78,0,0.0,0.0,0.0,98,71,2,0,18,1,4,1,39,0,0.0,0,3,1,152,137,0
137,0,0.0,0.0,0.0,145,16,13,0,39,6,9,6,499,0,0.0,0,14,3,930,516,0
467,0,0.0,0.0,0.0,64,59,0,0,73,1,68,94,0,0,0.0,0,3,1,803,739,0
27,0,0.0,0.0,0.0,185,108,4,0,7,4,9,2,6,0,0.0,0,5,3,91,69,0
13,0,0.0,0.0,0.0,108,108,1,0,2,2,5,2,0,0,0.0,0,1,1,40,40,0
54,0,0.0,0.0,0.0,145,58,10,0,19,4,9,3,51,0,0.0,0,11,2,495,202,0
57,0,0.0,0.0,0.0,185,37,7,0,17,3,13,5,44,0,0.0,0,8,3,230,132,1
122,0,0.0,0.0,0.0,185,96,4,0,32,2,7,31,25,0,0.0,0,5,3,215,202,0
17,0,0.0,0.0,0.0,70,53,2,0,9,2,7,16,0,0,0.0,0,2,2,65,57,0
96,0,0.0,0.0,0.0,145,65,6,0,28,2,9,13,176,0,0.0,0,7,3,536,346,0
109,0,0.0,0.0,0.0,71,52,4,0,3,6,19,24,0,0,0.0,0,6,3,473,201,0
80,0,0.0,0.0,0.0,75,75,1,0,6,2,8,3,0,0,0.0,0,1,1,131,131,0
154,0,0.0,0.0,0.0,145,65,9,0,41,3,10,0,746,0,0.0,0,10,3,840,540,0
76,0,0.0,0.0,0.0,144,23,19,0,23,2,26,32,0,0,0.0,0,22,6,752,316,1
12,0,0.0,0.0,0.0,145,65,3,0,3,1,6,3,3,0,0.0,0,5,2,175,108,0
26,0,0.0,0.0,0.0,22,22,2,0,5,2,12,6,0,0,0.0,0,2,1,124,94,0
66,0,0.0,0.0,0.0,145,65,6,0,18,3,6,0,135,0,0.0,0,7,2,407,246,0
12,0,0.0,0.0,0.0,185,119,3,0,1,5,4,3,0,0,0.0,0,5,2,63,45,0
50,0,0.0,0.0,0.0,105,96,2,0,14,1,4,6,66,0,0.0,0,2,2,91,81,0
158,0,0.0,0.0,0.0,65,54,9,0,32,1,15,47,37,0,0.0,0,9,3,283,97,0
57,0,0.0,0.0,0.0,138,96,5,0,1,3,16,6,0,0,0.0,0,9,3,345,173,1
126,0,0.0,0.0,0.0,144,17,27,0,32,2,20,44,21,0,0.0,0,28,6,1038,197,0
32,3,3.0,3.0,6.0,185,8,8,1,9,3,9,4,28,6,0.0,0,8,4,104,58,0
24,0,0.0,0.0,0.0,185,71,15,0,22,1,9,0,231,0,0.0,0,15,4,111,52,0
51,0,0.0,0.0,0.0,0,0,0,0,9,2,11,12,1,0,0.0,0,0,0,0,0,0
119,0,0.0,0.0,0.0,185,68,7,0,61,2,8,42,66,0,0.0,0,7,6,838,216,0
257,0,0.0,0.0,0.0,185,70,18,0,29,5,38,28,3,0,0.0,0,25,7,703,220,0
67,0,0.0,0.0,0.0,145,65,4,0,18,2,7,1,102,0,0.0,0,4,2,391,250,0
11,0,0.0,0.0,0.0,82,82,0,0,5,2,5,3,3,0,0.0,0,1,1,43,43,0
105,0,0.0,0.0,0.0,185,58,23,0,30,2,13,37,141,0,0.0,0,25,6,551,96,0
10,0,0.0,0.0,0.0,119,65,2,0,2,3,2,0,0,0,0.0,0,2,1,114,76,0
138,0,0.0,0.0,0.0,185,70,15,0,36,1,15,65,8,0,0.0,0,16,4,522,182,0
3,0,0.0,0.0,0.0,185,145,3,0,0,4,3,0,0,0,0.0,0,3,2,33,31,0
64,0,0.0,0.0,0.0,155,145,3,0,23,3,10,16,33,0,0.0,0,4,2,148,135,0
162,0,0.0,0.0,0.0,185,24,22,0,38,1,29,64,81,0,0.0,0,34,7,658,224,0
6,0,0.0,0.0,0.0,145,65,11,0,4,1,13,0,6,0,0.0,0,12,4,354,178,0
17,0,0.0,0.0,0.0,145,65,4,0,4,2,8,3,0,0,0.0,0,4,3,153,102,0
27,0,0.0,0.0,0.0,185,108,4,0,7,4,9,2,6,0,0.0,0,5,3,88,69,0
114,0,0.0,0.0,0.0,158,47,15,0,30,1,19,49,0,0,0.0,0,17,3,482,239,0
45,0,0.0,0.0,0.0,58,57,2,0,2,2,12,14,0,0,0.0,0,2,1,102,96,0
54,0,0.0,0.0,0.0,0,0,0,0,14,1,4,5,81,0,0.0,0,0,0,0,0,0
131,0,0.0,0.0,0.0,185,70,13,0,33,2,27,51,36,0,0.0,0,14,5,364,170,0
471,0,0.0,0.0,0.0,71,27,9,0,99,2,22,82,147,0,0.0,0,9,3,713,406,0
53,0,0.0,0.0,0.0,185,104,5,0,14,1,9,18,0,0,0.0,0,5,3,160,67,0
134,0,0.0,0.0,0.0,185,72,12,0,17,2,22,36,0,0,0.0,0,21,5,836,174,0
128,0,0.0,0.0,0.0,185,72,6,0,44,4,20,26,97,0,0.0,0,9,4,463,196,0
69,0,0.0,0.0,0.0,108,96,2,0,8,3,21,11,7,0,0.0,0,2,1,190,184,1
217,0,0.0,0.0,0.0,185,23,20,0,50,4,32,58,2,0,0.0,0,27,8,1101,434,0
150,0,0.0,0.0,0.0,82,45,2,0,45,1,17,54,0,0,0.0,0,4,1,243,233,0
122,0,0.0,0.0,0.0,185,78,22,0,6,5,24,16,1,0,0.0,0,29,7,624,235,1
75,0,0.0,0.0,0.0,185,37,14,0,21,2,9,27,3,0,0.0,0,16,6,328,109,0
94,0,0.0,0.0,0.0,185,68,12,0,24,2,19,32,1,0,0.0,0,14,6,750,188,1
61,0,0.0,0.0,0.0,185,70,8,0,27,2,13,16,36,0,0.0,0,9,3,187,86,0
108,0,0.0,0.0,0.0,185,66,9,0,33,2,14,17,269,0,0.0,0,9,3,345,188,0
11,0,0.0,0.0,0.0,145,65,14,0,0,1,0,1,0,0,0.0,0,20,4,251,104,0
4,0,0.0,0.0,0.0,145,65,5,0,1,1,2,2,0,0,0.0,0,7,4,124,76,0
97,0,0.0,0.0,0.0,185,22,18,0,4,6,18,7,6,0,0.0,0,25,8,442,179,1
44,0,0.0,0.0,0.0,185,185,1,0,6,2,8,22,1,0,0.0,0,1,1,100,100,0
101,0,0.0,0.0,0.0,145,58,12,0,27,6,10,8,233,0,0.0,0,14,3,631,326,0
26,0,0.0,0.0,0.0,105,52,11,0,8,1,2,4,8,0,0.0,0,11,2,327,210,0
33,0,0.0,0.0,0.0,150,136,5,0,3,4,8,1,1,0,0.0,0,6,4,127,101,0
2,0,0.0,0.0,0.0,104,72,3,0,0,2,3,0,0,0,0.0,0,3,2,39,26,0
34,0,0.0,0.0,0.0,185,61,3,0,13,2,5,2,20,0,0.0,0,4,2,104,93,0
8,0,0.0,0.0,0.0,104,104,1,0,2,1,6,2,1,0,0.0,0,1,1,48,48,0
58,0,0.0,0.0,0.0,71,71,1,0,19,4,8,8,83,0,0.0,0,1,1,133,133,0
55,0,0.0,0.0,0.0,185,15,10,0,4,2,16,10,0,0,0.0,0,11,6,184,107,0
256,0,0.0,0.0,0.0,146,34,19,0,65,1,33,86,15,0,0.0,0,27,5,903,451,1
67,0,0.0,0.0,0.0,141,71,5,0,13,1,16,29,15,0,0.0,0,7,1,197,142,0
48,0,0.0,0.0,0.0,103,103,1,0,8,1,11,21,0,0,0.0,0,1,1,92,92,0
145,0,0.0,0.0,0.0,185,33,26,0,37,1,29,56,24,0,0.0,0,32,7,756,157,0
42,0,0.0,0.0,0.0,71,70,2,0,11,1,6,0,43,0,0.0,0,2,2,19,17,0
24,0,0.0,0.0,0.0,185,111,3,0,6,2,7,0,9,0,0.0,0,3,2,90,69,0
112,0,0.0,0.0,0.0,70,70,4,0,23,2,5,9,4,0,0.0,0,4,1,208,150,0
42,0,0.0,0.0,0.0,145,65,5,0,11,2,7,0,45,0,0.0,0,5,2,351,194,0
64,0,0.0,0.0,0.0,151,61,1,0,11,1,8,15,0,0,0.0,0,2,1,129,127,0
84,0,0.0,0.0,0.0,185,52,29,0,10,4,21,29,0,0,0.0,0,36,7,465,121,0
64,0,0.0,0.0,0.0,185,107,7,0,20,1,8,25,36,0,0.0,0,9,3,158,91,0
3,0,0.0,0.0,0.0,185,145,3,0,0,4,3,0,0,0,0.0,0,3,2,33,31,0
56,0,0.0,0.0,0.0,185,97,10,0,3,3,9,2,3,0,0.0,0,11,4,1349,600,0
10,0,0.0,0.0,0.0,119,65,2,0,2,3,3,0,0,0,0.0,0,2,1,117,78,0
34,0,0.0,0.0,0.0,185,98,5,0,10,1,7,26,0,0,0.0,0,6,3,177,82,0
230,7,-1.0,3.0,10.0,185,1,23,1,54,2,36,71,4,10,0.0,0,34,6,934,221,0
90,0,0.0,0.0,0.0,58,54,4,0,2,4,14,11,0,0,0.0,0,4,2,152,124,0
73,0,0.0,0.0,0.0,22,22,2,0,10,2,8,9,7,0,0.0,0,2,1,132,105,0
39,0,0.0,0.0,0.0,101,101,1,0,5,1,11,14,0,0,0.0,0,1,1,108,108,0
17,0,0.0,0.0,0.0,145,65,4,0,4,2,4,0,2,0,0.0,0,4,2,164,104,0
52,0,0.0,0.0,0.0,155,77,4,0,16,1,12,5,91,0,0.0,0,8,3,190,102,0
7,0,0.0,0.0,0.0,145,65,11,0,5,1,16,0,10,0,0.0,0,13,3,588,238,0
129,0,0.0,0.0,0.0,185,22,18,0,4,3,22,15,1,0,0.0,0,29,8,837,224,0
82,0,0.0,0.0,0.0,108,53,3,0,8,2,12,8,0,0,0.0,0,3,2,215,171,0
171,0,0.0,0.0,0.0,185,96,12,0,6,2,17,6,1,0,0.0,0,18,5,626,185,0
17,0,0.0,0.0,0.0,95,65,3,0,4,5,3,0,2,0,0.0,0,3,2,147,98,0
80,0,0.0,0.0,0.0,138,53,6,0,11,4,17,18,1,0,0.0,0,14,3,282,156,0
49,0,0.0,0.0,0.0,145,65,6,0,16,3,5,1,54,0,0.0,0,7,2,315,202,0
23,0,0.0,0.0,0.0,185,108,4,0,7,3,8,3,2,0,0.0,0,5,3,105,59,0
38,0,0.0,0.0,0.0,70,70,1,0,16,2,9,29,0,0,0.0,0,1,1,84,84,0
45,0,0.0,0.0,0.0,70,64,10,0,10,2,4,8,0,0,0.0,0,11,1,190,44,0
