Release,Class_Name,LOC,LOC_TOUCHED,AVC,ALA,ACSS,AGE,AOC,NFIX,FIX,WMC,DIT,CBO,RFC,LCOM,NF,ENTROPY,NSMELLS,NR,NAUTH,CHURN,MAX_CHURN,Bugginess
syncope-1.0.6,org.apache.syncope.core.persistence.dao.impl.DerAttrDAOImpl,25,0,0.00,0.00,0.00,45,45,1,0,7,2,8,10,10,0,0.0000,0,1,1,69,69,0
syncope-1.0.6,org.apache.syncope.core.persistence.beans.membership.MVirAttr,26,0,0.00,0.00,0.00,45,25,2,0,7,3,6,3,6,0,0.0000,1,3,3,78,66,0
syncope-1.0.6,org.apache.syncope.core.scheduling.SyncJob,488,156,20.00,49.00,6.00,45,4,4,1,112,2,50,133,42,10,0.1371,39,8,4,1066,786,1
syncope-1.0.6,org.apache.syncope.types.TraceLevel,5,0,0.00,0.00,0.00,45,45,1,0,0,1,0,0,0,0,0.0000,0,1,1,40,40,0
syncope-1.0.6,org.apache.syncope.core.persistence.beans.ExternalResource,171,0,0.00,0.00,0.00,45,25,2,0,49,2,26,15,676,0,0.0000,2,3,2,362,356,0
syncope-1.0.6,org.apache.syncope.core.init.ImplementationClassNamesLoader,48,0,0.00,0.00,0.00,45,45,1,0,19,1,16,24,0,0,0.0000,3,1,1,123,123,0
syncope-1.0.6,org.apache.syncope.client.report.AbstractReportletConf,17,0,0.00,0.00,0.00,45,45,1,0,4,2,3,3,0,0,0.0000,2,1,1,46,46,0
syncope-1.0.6,org.apache.syncope.console.rest.ConnectorRestClient,99,47,0.33,8.00,2.00,45,1,6,2,21,2,8,26,55,4,1.0549,6,7,2,284,180,0
syncope-1.0.6,org.apache.syncope.types.PropagationMode,1,0,0.00,0.00,0.00,45,45,1,0,0,1,0,0,0,0,0.0000,0,1,1,26,26,0
syncope-1.0.6,org.apache.syncope.console.commons.SortableUserProviderComparator,34,1,1.00,1.00,1.00,45,1,2,1,4,3,6,7,1,1,0.0000,1,2,2,78,77,1
syncope-1.0.6,org.apache.syncope.console.pages.SchedTaskModalPage,19,0,0.00,0.00,0.00,45,24,2,0,2,5,10,8,0,0,0.0000,5,2,1,63,59,0
syncope-1.0.6,org.apache.syncope.core.util.ImportExport,385,0,0.00,0.00,0.00,45,42,2,0,92,2,12,87,0,0,0.0000,30,5,3,699,382,1
syncope-1.0.6,org.apache.syncope.client.to.VirtualSchemaTO,9,0,0.00,0.00,0.00,45,45,1,0,2,2,1,0,0,0,0.0000,1,1,1,34,34,0
syncope-1.0.6,org.apache.syncope.console.pages.ReportletConfModalPage,199,65,5.00,35.00,92.00,45,1,2,0,15,3,25,16,1,92,0.0000,16,5,2,443,348,0
syncope-1.0.6,org.apache.syncope.core.persistence.dao.ReportDAO,9,0,0.00,0.00,0.00,45,45,1,0,7,1,2,0,21,0,0.0000,0,1,1,40,40,0
syncope-1.0.6,org.apache.syncope.console.pages.ReportModalPage,350,39,0.50,10.00,53.50,45,1,6,1,6,6,32,20,4,92,0.9766,16,7,4,639,576,1
syncope-1.0.6,org.apache.syncope.core.persistence.validation.entity.EntityValidationInterceptor,12,0,0.00,0.00,0.00,45,45,1,0,2,1,10,8,0,0,0.0000,0,1,1,65,65,0
syncope-1.0.6,org.apache.syncope.core.workflow.activiti.Delete,9,1,-1.00,0.00,4.00,45,2,2,1,2,2,3,3,0,4,0.0000,0,3,2,44,37,0
syncope-1.0.6,org.apache.syncope.types.ReportExecExportFormat,1,0,0.00,0.00,0.00,45,45,1,0,0,1,0,0,0,0,0.0000,0,1,1,28,28,0
syncope-1.0.6,org.apache.syncope.core.report.UserReportlet,184,0,0.00,0.00,0.00,45,45,1,0,44,2,18,57,11,0,0.0000,8,1,1,310,310,1
syncope-1.0.6,org.apache.syncope.core.persistence.dao.impl.AttrDAOImpl,25,0,0.00,0.00,0.00,45,45,1,0,7,2,8,10,10,0,0.0000,0,1,1,66,66,0
syncope-1.0.6,org.apache.syncope.console.commons.DateFormatROModel,14,0,0.00,0.00,0.00,45,45,1,0,5,1,3,4,4,0,0.0000,0,1,1,50,50,0
syncope-1.0.6,org.apache.syncope.console.wicket.markup.html.form.AjaxPalettePanel,20,13,-7.00,3.00,13.00,45,2,2,1,4,3,9,3,4,13,0.0000,0,2,1,80,67,0
syncope-1.0.6,org.apache.syncope.console.wicket.markup.html.form.ActionLink,5,0,0.00,0.00,0.00,45,45,1,0,1,1,1,0,0,0,0.0000,0,1,1,43,43,0
syncope-1.0.6,org.apache.syncope.types.SyncPolicySpec,25,0,0.00,0.00,0.00,45,45,1,0,6,3,3,0,2,0,0.0000,1,1,1,62,62,0
syncope-1.0.6,org.apache.syncope.console.pages.AbstractSchedTaskModalPage,58,25,-1.00,12.00,92.00,45,1,2,0,2,4,13,7,0,92,0.0000,6,3,2,148,119,0
syncope-1.0.6,org.apache.syncope.client.mod.MembershipMod,35,0,0.00,0.00,0.00,45,25,1,0,12,3,2,2,49,0,0.0000,0,2,2,86,82,0
syncope-1.0.6,org.apache.syncope.client.report.UserReportletConf,49,0,0.00,0.00,0.00,45,45,1,0,12,3,4,0,40,0,0.0000,3,1,1,112,112,0
syncope-1.0.6,org.apache.syncope.core.persistence.dao.TaskExecDAO,10,0,0.00,0.00,0.00,45,30,2,0,8,1,3,0,28,0,0.0000,0,2,1,43,41,0
syncope-1.0.6,org.apache.syncope.core.persistence.dao.impl.ConnInstanceDAOImpl,38,0,0.00,0.00,0.00,45,45,1,0,9,2,10,16,4,0,0.0000,0,1,1,88,88,0
syncope-1.0.6,org.apache.syncope.console.pages.StatusModalPage,54,32,-2.00,15.00,92.00,45,1,2,0,1,3,12,1,0,92,0.0000,4,3,2,152,114,0
syncope-1.0.6,org.apache.syncope.client.validation.SyncopeClientException,37,0,0.00,0.00,0.00,45,45,1,0,10,3,2,5,0,0,0.0000,0,1,1,75,75,0
syncope-1.0.7,org.apache.syncope.core.persistence.dao.DAO,6,0,0.00,0.00,0.00,48,48,1,0,4,1,1,0,6,0,0.0000,0,1,1,32,32,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.Task,27,0,0.00,0.00,0.00,48,34,2,0,10,2,7,6,0,0,0.0000,1,2,1,98,86,0
syncope-1.0.7,org.apache.syncope.client.http.HttpClientParams,8,0,0.00,0.00,0.00,39,34,2,0,2,2,1,5,0,0,0.0000,0,2,2,35,33,0
syncope-1.0.7,org.apache.syncope.client.to.WorkflowDefinitionTO,17,0,0.00,0.00,0.00,48,48,1,0,4,2,1,0,2,0,0.0000,1,1,1,46,46,0
syncope-1.0.7,org.apache.syncope.core.rest.data.SchemaDataBinder,44,0,0.00,0.00,0.00,48,48,1,0,9,1,13,17,4,0,0.0000,0,1,1,115,115,0
syncope-1.0.7,org.apache.syncope.console.pages.ResourceModalPage,65,0,0.00,0.00,0.00,48,4,7,0,4,3,18,7,0,0,0.0000,4,10,3,227,165,0
syncope-1.0.7,org.apache.syncope.core.workflow.activiti.SyncopeEntitiesVariableType,5,0,0.00,0.00,0.00,48,48,1,0,1,2,2,0,0,0,0.0000,0,1,1,35,35,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.role.RAttrValue,16,0,0.00,0.00,0.00,48,47,2,0,4,3,8,2,1,0,0.0000,0,2,2,59,55,0
syncope-1.0.7,org.apache.syncope.core.policy.PolicyEvaluator,58,0,0.00,0.00,0.00,48,22,3,0,18,1,10,17,0,0,0.0000,5,4,3,192,123,0
syncope-1.0.7,org.apache.syncope.core.rest.controller.ResourceController,108,0,0.00,0.00,0.00,48,9,3,0,20,2,31,30,0,0,0.0000,5,3,2,319,244,0
syncope-1.0.7,org.apache.syncope.console.commons.PreferenceManager,107,0,0.00,0.00,0.00,48,34,3,0,22,1,9,34,31,0,0.0000,6,3,2,338,200,0
syncope-1.0.7,org.apache.syncope.core.rest.controller.AuthenticationController,17,0,0.00,0.00,0.00,48,48,1,0,3,2,8,7,1,0,0.0000,0,1,1,66,66,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.user.UDerAttr,23,0,0.00,0.00,0.00,48,47,2,0,6,3,6,2,2,0,0.0000,1,2,2,69,59,0
syncope-1.0.7,org.apache.syncope.core.persistence.dao.VirSchemaDAO,7,0,0.00,0.00,0.00,48,48,1,0,5,1,4,0,10,0,0.0000,0,1,1,38,38,0
syncope-1.0.7,org.apache.syncope.core.rest.controller.TaskController,228,0,0.00,0.00,0.00,48,48,1,0,43,2,35,44,0,0,0.0000,14,1,1,461,461,1
syncope-1.0.7,org.apache.syncope.core.persistence.beans.role.RSchema,2,0,0.00,0.00,0.00,48,48,1,0,0,3,3,0,0,0,0.0000,67,1,1,28,28,0
syncope-1.0.7,org.apache.syncope.core.policy.AccountPolicyEnforcer,58,0,0.00,0.00,0.00,48,7,3,0,25,2,14,31,0,0,0.0000,6,3,1,148,135,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.user.SyncopeUser,335,0,0.00,0.00,0.00,48,7,7,0,105,3,31,71,1259,0,0.0000,48,8,3,696,544,0
syncope-1.0.7,org.apache.syncope.console.pages.AbstractSchemaModalPage,12,0,0.00,0.00,0.00,48,48,1,0,3,3,7,0,1,0,0.0000,8,1,1,50,50,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.UserRequest,33,0,0.00,0.00,0.00,48,48,1,0,11,2,11,4,0,0,0.0000,0,1,1,91,91,0
syncope-1.0.7,org.apache.syncope.console.pages.panels.SyncTasks,149,0,0.00,0.00,0.00,48,5,2,0,1,2,24,15,0,0,0.0000,12,4,3,363,282,0
syncope-1.0.7,org.apache.syncope.core.workflow.WorkflowResult,42,0,0.00,0.00,0.00,48,7,2,0,11,1,2,4,23,0,0.0000,0,2,1,91,89,0
syncope-1.0.7,org.apache.syncope.client.to.WorkflowFormPropertyTO,77,0,0.00,0.00,0.00,48,48,1,0,22,2,2,2,170,0,0.0000,1,1,1,133,133,0
syncope-1.0.7,org.apache.syncope.core.persistence.dao.ConnInstanceDAO,6,0,0.00,0.00,0.00,48,48,1,0,4,1,2,0,6,0,0.0000,0,1,1,34,34,0
syncope-1.0.7,org.apache.syncope.types.AccountPolicySpec,85,0,0.00,0.00,0.00,48,48,1,0,24,3,2,0,170,0,0.0000,1,1,1,175,175,0
syncope-1.0.7,org.apache.syncope.core.workflow.activiti.Create,9,0,0.00,0.00,0.00,48,48,1,0,1,2,5,5,0,0,0.0000,0,1,1,41,41,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.TaskExec,17,0,0.00,0.00,0.00,48,48,1,0,4,3,5,2,0,0,0.0000,0,1,1,64,64,0
syncope-1.0.7,org.apache.syncope.console.rest.LoggerRestClient,30,0,0.00,0.00,0.00,48,39,2,0,9,2,8,12,21,0,0.0000,0,2,2,92,73,0
syncope-1.0.7,org.apache.syncope.core.util.multiparent.MultiParentNode,60,0,0.00,0.00,0.00,48,46,2,0,19,1,2,6,57,0,0.0000,1,2,2,152,110,0
syncope-1.0.7,org.apache.syncope.core.workflow.WorkflowException,6,0,0.00,0.00,0.00,48,48,1,0,1,3,0,0,0,0,0.0000,0,1,1,42,42,0
syncope-1.0.7,org.apache.syncope.console.pages.Configuration,401,0,0.00,0.00,0.00,48,5,4,0,3,6,36,19,0,0,0.0000,19,5,3,811,711,0
syncope-1.0.7,org.apache.syncope.console.pages.Users,79,0,0.00,0.00,0.00,48,4,4,0,5,3,14,15,3,0,0.0000,0,5,3,219,154,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.Report,79,0,0.00,0.00,0.00,48,48,1,0,27,2,10,17,47,0,0.0000,3,1,1,145,145,0
syncope-1.0.7,org.apache.syncope.console.pages.WelcomePage,9,0,0.00,0.00,0.00,48,39,2,0,1,2,5,2,0,0,0.0000,2,2,2,47,45,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.ReportletConfInstance,21,0,0.00,0.00,0.00,48,48,1,0,7,2,8,2,6,0,0.0000,1,1,1,65,65,0
syncope-1.0.7,org.apache.syncope.types.CipherAlgorithm,8,0,0.00,0.00,0.00,48,48,1,0,2,1,0,0,0,0,0.0000,0,1,1,37,37,0
syncope-1.0.7,org.apache.syncope.core.workflow.NoOpUserWorkflowAdapter,80,0,0.00,0.00,0.00,48,7,4,0,19,2,12,14,105,0,0.0000,4,5,2,222,189,0
syncope-1.0.7,org.apache.syncope.core.rest.controller.SchemaController,54,0,0.00,0.00,0.00,48,48,1,0,9,2,15,15,0,0,0.0000,1,1,1,144,144,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.SyncopeConf,17,0,0.00,0.00,0.00,48,48,1,0,4,2,4,0,2,0,0.0000,1,1,1,52,52,0
syncope-1.0.7,org.apache.syncope.console.wicket.markup.html.form.AjaxCheckBoxPanel,43,0,0.00,0.00,0.00,48,46,1,0,5,4,6,7,3,0,0.0000,1,2,2,96,94,0
syncope-1.0.7,org.apache.syncope.core.workflow.ActivitiUserWorkflowAdapter,417,0,0.00,0.00,0.00,48,6,7,0,86,2,36,114,188,0,0.0000,22,7,2,813,650,0
syncope-1.0.7,org.apache.syncope.console.pages.Resources,275,0,0.00,0.00,0.00,48,5,2,0,3,5,24,15,0,0,0.0000,16,3,2,545,506,1
syncope-1.0.7,org.apache.syncope.core.workflow.activiti.Suspend,4,0,0.00,0.00,0.00,48,48,1,0,1,2,2,0,0,0,0.0000,0,1,1,28,28,0
syncope-1.0.7,org.apache.syncope.core.workflow.activiti.AutoActivate,5,0,0.00,0.00,0.00,48,48,1,0,1,2,2,1,0,0,0.0000,0,1,1,31,31,0
syncope-1.0.7,org.apache.syncope.client.to.UserTO,130,0,0.00,0.00,0.00,48,29,1,0,37,4,6,18,344,0,0.0000,12,2,2,215,213,0
syncope-1.0.7,org.apache.syncope.console.pages.Todo,268,0,0.00,0.00,0.00,48,5,2,0,3,6,25,14,0,0,0.0000,13,3,1,519,483,0
syncope-1.0.7,org.apache.syncope.types.ConnectorCapability,1,0,0.00,0.00,0.00,48,48,1,0,0,1,0,0,0,0,0.0000,0,1,1,35,35,0
syncope-1.0.7,org.apache.syncope.console.commons.StatusBean,26,0,0.00,0.00,0.00,48,48,1,0,7,1,1,0,15,0,0.0000,1,1,1,59,59,0
syncope-1.0.7,org.apache.syncope.core.persistence.validation.attrvalue.InvalidAttrValueException,8,0,0.00,0.00,0.00,48,48,1,0,2,2,2,0,1,0,0.0000,0,1,1,33,33,0
syncope-1.0.7,org.apache.syncope.console.rest.ExecutionRestClient,5,0,0.00,0.00,0.00,48,48,1,0,3,1,0,0,3,0,0.0000,0,1,1,31,31,0
syncope-1.0.7,org.apache.syncope.core.policy.PasswordPolicyException,9,0,0.00,0.00,0.00,48,48,1,0,2,3,0,0,1,0,0.0000,0,1,1,32,32,0
syncope-1.0.7,org.apache.syncope.core.persistence.dao.impl.AbstractDAOImpl,34,0,0.00,0.00,0.00,48,48,1,0,12,1,10,9,0,0,0.0000,2,1,1,92,92,1
syncope-1.0.7,org.apache.syncope.core.persistence.beans.role.RVirSchema,3,0,0.00,0.00,0.00,48,48,1,0,0,3,3,0,0,0,0.0000,67,1,1,31,31,0
syncope-1.0.7,org.apache.syncope.core.persistence.validation.attrvalue.BasicValidator,21,0,0.00,0.00,0.00,48,37,2,0,7,2,4,7,1,0,0.0000,0,2,2,56,54,0
syncope-1.0.7,org.apache.syncope.console.commons.SelectOption,33,0,0.00,0.00,0.00,48,48,1,0,13,1,1,2,2,0,0.0000,1,1,1,72,72,0
syncope-1.0.7,org.apache.syncope.console.pages.panels.PolicyBeanPanel,130,0,0.00,0.00,0.00,48,6,4,0,4,2,18,14,1,0,0.0000,18,4,3,323,263,0
syncope-1.0.7,org.apache.syncope.core.persistence.dao.UserSearchDAO,6,0,0.00,0.00,0.00,48,48,1,0,4,1,3,0,6,0,0.0000,0,1,1,59,59,0
syncope-1.0.7,org.apache.syncope.console.pages.BasePage,106,0,0.00,0.00,0.00,48,5,3,0,12,2,24,22,24,0,0.0000,3,5,2,249,221,0
syncope-1.0.7,org.apache.syncope.types.SyncopeClientExceptionType,25,0,0.00,0.00,0.00,48,48,1,0,7,1,1,3,2,0,0.0000,2,1,1,99,99,0
syncope-1.0.7,org.apache.syncope.core.policy.AccountPolicyException,9,0,0.00,0.00,0.00,48,48,1,0,2,3,0,0,1,0,0.0000,0,1,1,32,32,0
syncope-1.0.7,org.apache.syncope.console.pages.ApprovalModalPage,142,0,0.00,0.00,0.00,48,5,2,0,1,3,16,8,0,0,0.0000,9,3,1,283,211,0
syncope-1.0.7,org.apache.syncope.client.mod.AbstractAttributableMod,128,0,0.00,0.00,0.00,48,47,1,0,36,2,2,6,402,0,0.0000,1,2,2,271,211,0
syncope-1.0.7,org.apache.syncope.core.workflow.activiti.SyncopeGroupManager,52,0,0.00,0.00,0.00,48,29,1,0,14,2,12,6,43,0,0.0000,1,2,2,116,114,0
syncope-1.0.7,org.apache.syncope.console.pages.panels.PropagationTasks,117,0,0.00,0.00,0.00,48,5,3,0,1,2,22,12,0,0,0.0000,12,5,4,314,234,0
syncope-1.0.7,org.apache.syncope.core.rest.data.RoleDataBinder,127,0,0.00,0.00,0.00,48,21,2,0,30,2,17,45,1,0,0.0000,3,2,1,257,232,0
syncope-1.0.7,org.apache.syncope.core.persistence.validation.attrvalue.AbstractValidator,13,0,0.00,0.00,0.00,48,21,2,0,3,1,6,3,1,0,0.0000,1,2,1,200,119,0
syncope-1.0.7,org.apache.syncope.console.pages.panels.RoleSecurityPanel,89,0,0.00,0.00,0.00,48,11,2,0,1,3,17,12,0,0,0.0000,2,2,2,198,194,0
syncope-1.0.7,org.apache.syncope.console.rest.RoleRestClient,31,0,0.00,0.00,0.00,48,39,2,0,7,2,5,6,10,0,0.0000,0,2,2,116,92,1
syncope-1.0.7,org.apache.syncope.core.rest.controller.NotificationController,52,0,0.00,0.00,0.00,48,48,1,0,9,2,14,16,0,0,0.0000,0,1,1,143,143,0
syncope-1.0.7,org.apache.syncope.core.persistence.dao.MembershipDAO,7,0,0.00,0.00,0.00,48,48,1,0,5,1,4,0,10,0,0.0000,0,1,1,38,38,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.user.UAttrValue,16,0,0.00,0.00,0.00,48,47,2,0,4,3,8,2,1,0,0.0000,0,2,2,59,55,0
syncope-1.0.7,org.apache.syncope.console.pages.ViewUserModalPage,14,0,0.00,0.00,0.00,6,6,1,0,3,5,7,3,3,0,0.0000,3,1,1,48,48,0
syncope-1.0.7,org.apache.syncope.console.pages.panels.RoleTabPanel,32,0,0.00,0.00,0.00,48,4,2,0,1,2,14,6,0,0,0.0000,0,4,2,179,100,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.PasswordPolicy,10,0,0.00,0.00,0.00,48,48,1,0,3,3,2,0,1,0,0.0000,1,1,1,40,40,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.AccountPolicy,10,0,0.00,0.00,0.00,48,48,1,0,3,3,2,0,1,0,0.0000,1,1,1,40,40,0
syncope-1.0.7,org.apache.syncope.core.rest.controller.ConfigurationController,95,0,0.00,0.00,0.00,48,46,1,0,15,2,20,33,0,0,0.0000,3,2,2,229,223,0
syncope-1.0.7,org.apache.syncope.core.persistence.validation.entity.ReportValidator,29,0,0.00,0.00,0.00,48,48,1,0,6,2,7,12,1,0,0.0000,0,1,1,71,71,1
syncope-1.0.7,org.apache.syncope.core.persistence.beans.role.RDerAttr,23,0,0.00,0.00,0.00,48,47,2,0,6,3,6,2,2,0,0.0000,1,2,2,69,59,0
syncope-1.0.7,org.apache.syncope.core.util.ConnObjectUtil,255,0,0.00,0.00,0.00,48,5,10,0,80,1,34,79,43,0,0.0000,17,13,4,786,404,0
syncope-1.0.7,org.apache.syncope.console.pages.panels.SchedTasks,135,0,0.00,0.00,0.00,48,5,2,0,1,2,24,15,0,0,0.0000,12,4,3,340,262,0
syncope-1.0.7,org.apache.syncope.console.rest.InvalidPolicyType,8,0,0.00,0.00,0.00,48,48,1,0,2,3,0,0,1,0,0.0000,1,1,1,31,31,0
syncope-1.0.7,org.apache.syncope.console.pages.Logout,10,0,0.00,0.00,0.00,48,39,3,0,1,3,5,10,0,0,0.0000,0,3,2,60,41,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.user.UVirSchema,3,0,0.00,0.00,0.00,48,48,1,0,0,3,4,0,0,0,0.0000,67,1,1,32,32,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.SchedTask,17,0,0.00,0.00,0.00,48,48,1,0,4,3,4,0,2,0,0.0000,2,1,1,51,51,0
syncope-1.0.7,org.apache.syncope.core.rest.controller.UserRequestController,87,0,0.00,0.00,0.00,48,16,1,0,15,1,21,25,0,0,0.0000,0,2,1,311,221,0
syncope-1.0.7,org.apache.syncope.console.commons.RoleTreeBuilder,55,0,0.00,0.00,0.00,48,48,1,0,7,5,7,10,6,0,0.0000,4,1,1,111,111,0
syncope-1.0.7,org.apache.syncope.core.persistence.dao.impl.RoleDAOImpl,110,0,0.00,0.00,0.00,48,47,2,0,26,2,14,33,89,0,0.0000,2,2,1,256,186,1
syncope-1.0.7,org.apache.syncope.core.persistence.beans.AbstractBaseBean,62,0,0.00,0.00,0.00,48,7,2,0,17,1,2,24,21,0,0.0000,3,3,2,143,135,0
syncope-1.0.7,org.apache.syncope.core.persistence.validation.attrvalue.EmailAddressValidator,12,0,0.00,0.00,0.00,48,48,1,0,3,2,4,4,1,0,0.0000,0,1,1,43,43,0
syncope-1.0.7,org.apache.syncope.types.PropagationOperation,1,0,0.00,0.00,0.00,48,48,1,0,0,1,0,0,0,0,0.0000,0,1,1,26,26,0
syncope-1.0.7,org.apache.syncope.core.scheduling.DefaultSyncJobActions,17,0,0.00,0.00,0.00,48,33,2,0,6,1,6,0,15,0,0.0000,0,2,2,71,64,0
syncope-1.0.7,org.apache.syncope.core.scheduling.SyncResult,59,0,0.00,0.00,0.00,48,48,1,0,18,1,5,7,48,0,0.0000,1,1,1,131,131,0
syncope-1.0.7,org.apache.syncope.client.mod.AttributeMod,44,0,0.00,0.00,0.00,48,48,1,0,12,2,2,3,6,0,0.0000,0,1,1,87,87,0
syncope-1.0.7,org.apache.syncope.console.rest.UserRestClient,75,0,0.00,0.00,0.00,48,16,4,0,24,2,10,16,105,0,0.0000,2,5,3,232,157,1
syncope-1.0.7,org.apache.syncope.console.pages.panels.ResourceDetailsPanel,101,0,0.00,0.00,0.00,48,35,2,0,5,3,22,26,1,0,0.0000,9,2,2,253,219,0
syncope-1.0.7,org.apache.syncope.core.persistence.dao.AttrValueDAO,7,0,0.00,0.00,0.00,48,48,1,0,5,1,2,0,10,0,0.0000,0,1,1,36,36,0
syncope-1.0.7,org.apache.syncope.core.propagation.PropagationHandler,3,0,0.00,0.00,0.00,48,48,1,0,1,1,2,0,0,0,0.0000,0,1,1,40,40,0
syncope-1.0.7,org.apache.syncope.console.commons.Constants,35,13,-7.00,3.00,3.00,48,0,3,1,1,1,0,0,0,3,0.0000,1,3,1,111,96,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.role.RAttrUniqueValue,27,0,0.00,0.00,0.00,48,47,2,0,7,4,9,2,6,0,0.0000,1,2,2,78,69,0
syncope-1.0.7,org.apache.syncope.core.rest.controller.DerivedSchemaController,52,0,0.00,0.00,0.00,48,48,1,0,9,2,15,15,0,0,0.0000,2,1,1,144,144,0
syncope-1.0.7,org.apache.syncope.core.util.multiparent.MultiParentNodeOp,20,0,0.00,0.00,0.00,48,46,2,0,7,1,3,7,3,0,0.0000,1,2,2,85,54,0
syncope-1.0.7,org.apache.syncope.client.validation.SyncopeClientCompositeErrorException,49,0,0.00,0.00,0.00,48,48,1,0,15,2,5,15,8,0,0.0000,1,1,1,96,96,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.NotificationTask,66,0,0.00,0.00,0.00,48,34,4,0,18,3,12,6,100,0,0.0000,3,4,2,144,122,0
syncope-1.0.7,org.apache.syncope.client.to.NotificationTO,89,0,0.00,0.00,0.00,48,48,1,0,27,2,4,3,260,0,0.0000,1,1,1,153,153,0
syncope-1.0.7,org.apache.syncope.core.util.JexlUtil,99,0,0.00,0.00,0.00,48,48,1,0,33,1,11,30,0,0,0.0000,2,1,1,213,213,0
syncope-1.0.7,org.apache.syncope.client.to.ResourceTO,138,0,0.00,0.00,0.00,48,48,1,0,37,2,5,2,586,0,0.0000,2,1,1,235,235,0
syncope-1.0.7,org.apache.syncope.console.wicket.markup.html.form.AjaxDecoratedCheckbox,22,0,0.00,0.00,0.00,48,48,1,0,3,2,4,1,3,0,0.0000,0,1,1,67,67,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.SyncPolicy,10,0,0.00,0.00,0.00,48,48,1,0,3,3,2,0,1,0,0.0000,1,1,1,40,40,0
syncope-1.0.7,org.apache.syncope.types.AuditElements,30,0,0.00,0.00,0.00,48,48,1,0,1,1,0,0,0,0,0.0000,2,1,1,244,244,0
syncope-1.0.7,org.apache.syncope.core.report.ReportException,9,0,0.00,0.00,0.00,48,48,1,0,2,3,0,0,1,0,0.0000,0,1,1,32,32,0
syncope-1.0.7,org.apache.syncope.core.persistence.validation.attrvalue.AlwaysTrueValidator,11,0,0.00,0.00,0.00,48,48,1,0,3,2,4,1,1,0,0.0000,0,1,1,39,39,0
syncope-1.0.7,org.apache.syncope.core.workflow.activiti.SyncopeSessionFactory,15,0,0.00,0.00,0.00,48,48,1,0,4,1,3,1,0,0,0.0000,0,1,1,45,45,0
syncope-1.0.7,org.apache.syncope.console.pages.DerivedSchemaModalPage,56,0,0.00,0.00,0.00,48,5,2,0,4,4,15,7,1,0,0.0000,8,3,2,138,119,0
syncope-1.0.7,org.apache.syncope.types.ConnConfPropSchema,63,0,0.00,0.00,0.00,48,43,2,0,17,2,2,1,91,0,0.0000,69,2,2,107,97,0
syncope-1.0.7,org.apache.syncope.console.pages.VirtualSchemaModalPage,53,0,0.00,0.00,0.00,48,5,1,0,4,4,15,7,1,0,0.0000,8,2,1,132,114,0
syncope-1.0.7,org.apache.syncope.core.persistence.beans.user.UDerSchema,3,0,0.00,0.00,0.00,48,48,1,0,0,3,3,0,0,0,0.0000,67,1,1,31,31,0
syncope-1.0.7,org.apache.syncope.console.pages.SyncTaskModalPage,46,0,0.00,0.00,0.00,48,28,2,0,2,5,14,9,0,0,0.0000,5,2,1,116,112,0
syncope-1.0.7,org.apache.syncope.client.search.SyncopeUserCond,8,0,0.00,0.00,0.00,48,48,1,0,2,3,2,0,1,0,0.0000,0,1,1,34,34,0
syncope-1.0.7,org.apache.syncope.core.workflow.activiti.SyncopeUserQueryImpl,124,0,0.00,0.00,0.00,48,29,1,0,36,1,12,17,192,0,0.0000,9,2,2,209,205,1
syncope-1.0.7,org.apache.syncope.console.pages.panels.ResourceSecurityPanel,89,0,0.00,0.00,0.00,48,11,2,0,1,3,16,9,0,0,0.0000,5,2,2,201,195,0
syncope-1.0.7,org.apache.syncope.core.rest.data.UserDataBinder,237,0,0.00,0.00,0.00,48,9,4,0,56,2,27,76,55,0,0.0000,17,6,3,489,411,0
syncope-1.0.7,org.apache.syncope.core.persistence.dao.MissingConfKeyException,10,0,0.00,0.00,0.00,48,48,1,0,2,3,0,0,0,0,0.0000,2,1,1,33,33,0
syncope-1.0.7,org.apache.syncope.core.persistence.validation.entity.AbstractValidator,3,0,0.00,0.00,0.00,48,48,1,0,0,1,2,1,0,0,0.0000,1,1,1,31,31,1
syncope-1.0.7,org.apache.syncope.console.rest.TaskRestClient,82,0,0.00,0.00,0.00,48,29,3,0,23,2,12,11,120,0,0.0000,2,4,3,255,178,1
syncope-1.0.7,org.apache.syncope.console.rest.ReportRestClient,39,0,0.00,0.00,0.00,48,39,3,0,11,2,6,6,45,0,0.0000,0,3,2,139,102,1
